TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_SCR_RISCO_DEVEDOR_AA;TAB_X_SCR_RISCO_DEVEDOR_A;TAB_X_SCR_RISCO_DEVEDOR_B;TAB_X_SCR_RISCO_DEVEDOR_C;TAB_X_SCR_RISCO_DEVEDOR_D;TAB_X_SCR_RISCO_DEVEDOR_E;TAB_X_SCR_RISCO_DEVEDOR_F;TAB_X_SCR_RISCO_DEVEDOR_G;TAB_X_SCR_RISCO_DEVEDOR_H;TAB_X_SCR_RISCO_OPER_AA;TAB_X_SCR_RISCO_OPER_A;TAB_X_SCR_RISCO_OPER_B;TAB_X_SCR_RISCO_OPER_C;TAB_X_SCR_RISCO_OPER_D;TAB_X_SCR_RISCO_OPER_E;TAB_X_SCR_RISCO_OPER_F;TAB_X_SCR_RISCO_OPER_G;TAB_X_SCR_RISCO_OPER_H;TAB_X_DEBITO_TRIBUT
Classe;57.334.752/0001-06;DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.339.373/0001-09;EMPHASIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.340.272/0001-58;ESTÍMULO RETOMADA RIO GRANDE DO SUL FIDC IS DE RESPONSABILIDADE LIMITADA;2025-06-30;39965672.40;0.00;0.00;0.00;340171.60;315608.76;62179.71;75642.79;0.00;39965672.40;0.00;0.00;0.00;340171.60;315608.76;62179.71;75642.79;0.00;0.00
Classe;57.341.862/0001-03;BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;7614746.20;17896.50;577289.30;493691.60;484098.60;789813.70;815158.00;4592031.70;0.00;7614746.20;17896.50;577289.30;493691.60;484098.60;789813.70;815158.00;4592031.70;0.00
Classe;57.354.123/0001-48;BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;35249193.60;0.00;0.00;0.00;0.00;0.00;0.00;1306991.21;17612381.64;35249193.60;0.00;0.00;0.00;0.00;0.00;0.00;1306991.21;17612381.64;0.00
Classe;57.362.995/0001-58;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;15621495.95;52734280.27;73128380.35;0.00;0.00;0.00;0.00;0.00;0.00;15621495.95;52734280.27;73128380.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.363.296/0001-22;LIWE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3125661.42
Classe;57.377.181/0001-97;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA;2025-06-30;388977.30;44242432.09;9369603.51;13185112.84;6677691.66;1211281.98;182607.65;67935.26;113838.62;388977.30;44242432.09;9369603.51;13185112.84;6677691.66;1211281.98;182607.65;67935.26;113838.62;0.00
Classe;57.377.286/0001-46;JIVEMAUÁ BOSSANOVA SECURITIZADO MASTER FIDC CRÉD PRIV RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.377.642/0001-21;ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;22358637.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22358637.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.377.862/0001-55;AEDGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.378.455/0001-62;TERTON FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;2829553.29;14649731.62;392945.20;82754.07;3722.22;36.14;0.00;0.00;0.00;2829553.29;14649731.62;392945.20;82754.07;3722.22;36.14;0.00;0.00;0.00;0.00
Classe;57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;74458845.80;948042.70;11336925.00;5454261.60;9943993.00;0.00;16678.30;0.00;0.00;74458845.80;948042.70;11336925.00;5454261.60;9943993.00;0.00;16678.30;0.00;0.00
Classe;57.382.221/0001-99;CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.121/0001-29;M BRZ FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.433/0001-32;MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.391.695/0001-05;SIMPLIX FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;70064.56;6169378.52;1046900.83;189800.24;4032.08;0.00;0.00;0.00;0.00;70064.56;6169378.52;1046900.83;189800.24;4032.08;0.00;0.00;0.00;0.00;0.00
Classe;57.391.980/0001-18;CLASSE ÚNICA DE COTAS DO FIC FIDC GUARDIAN II DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.400.405/0001-34;SPECIAL SITUATIONS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.409.698/0001-10;BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.414.978/0001-17;ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.420.245/0001-95;FEATBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.437.905/0001-40;BERRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2025-06-30;0.00;13244880.20;48866.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13244880.20;48866.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.441.997/0001-32;F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;700100.00;0.00;0.00;0.00;10034848.90;0.00;0.00;0.00;0.00;700100.00;0.00;0.00;0.00;10034848.90;0.00;0.00;0.00;0.00
Classe;57.449.433/0001-46;SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.456.281/0001-09;MPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;48769893.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48769893.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.474.036/0001-24;C18 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;27602929.90;1862470.76;153713.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.506.211/0001-18;NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;36242105.70;8961288.60;8103501.50;3438048.20;292054.40;0.00;0.00;0.00;0.00;36242105.70;8961288.60;8103501.50;3438048.20;292054.40;0.00;0.00;0.00;0.00
Classe;57.507.339/0001-04;STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;15265190.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15265190.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.519.386/0001-60;MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.532.556/0001-46;FIDC BV AUTO I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;1826860455.97;644426199.81;0.00;59192395.61;32314905.41;16126941.80;10735644.65;7489056.37;0.00;1826860455.97;644426199.81;0.00;59192395.61;32314905.41;16126941.80;10735644.65;7489056.37;0.00;0.00
Classe;57.532.782/0001-27;COFFEE BANK FIDC FINANCEIROS DO AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;2025-06-30;5572923.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5572923.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.533.260/0001-40;ONZE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;9498054.00;107103.57;71670.25;14156.26;41032.47;0.00;0.00;0.00;0.00;9498054.00;107103.57;71670.25;14156.26;41032.47;0.00;0.00;0.00;0.00;0.00
Classe;57.535.898/0001-10;ARTESANAL CRÉDITO ESTRUTURADO II FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.544.715/0001-22;CINDAPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.545.460/0001-12;FACIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;287005.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;287005.55;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.547.806/0001-11;PLGN PFN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.550.093/0001-45;UPB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-06-30;25742.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25742.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.552.361/0001-68;ALMADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.555.376/0001-80;ARTESANAL CDI+ FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS I - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.555.582/0001-90;ALDEBARAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;91266146.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.566.020/0001-41;REDEFLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP. LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.570.843/0001-40;GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.175/0001-00;MLC 1B FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.334/0001-77;TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;2046522.70;297545179.52;47036026.80;5783310.61;2840.45;52.07;17.49;3.10;3.92;2046522.70;297545179.52;47036026.80;5783310.61;2840.45;52.07;17.49;3.10;3.92;0.00
Classe;57.584.403/0001-42;CAPRI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.584.525/0001-39;ST 1015 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.585.113/0001-13;FOF 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.585.602/0001-75;AURIN INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESP. LIMITADA;2025-06-30;0.00;853407.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;853407.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.609.282/0001-46;CLOUDWALK A.I. FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.609.674/0001-05;CLASSE ÚNICA DE INVESTIMENTO EM COTAS DO ANDERMATT FUNDO DE INVESTIMENTO EM DIREITOS CRED RESP LTDA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.619.773/0001-78;PLGN VIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.620.020/0001-82;REAL ESTATE RELATED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;15452119.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15452119.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.624.136/0001-90;GUARDIAN MULTI CONSIGNADO XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;109856395.13;199036.39;140542.79;285040.96;206448.91;561806.30;404813.97;213146.34;358849.68;109856395.13;199036.39;140542.79;285040.96;206448.91;561806.30;404813.97;213146.34;358849.68;0.00
Classe;57.624.406/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSÓRCIOS EXTERNOS -  RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.645.492/0001-90;ARBEQUINA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.651.404/0001-62;APPIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;4589544.40;268502832.80;153595.40;1069968.20;836097.20;988699.90;607945.40;593777.40;1201432.60;4589544.40;268502832.80;153595.40;1069968.20;836097.20;988699.90;607945.40;593777.40;1201432.60;0.00
Classe;57.654.431/0001-99;ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.660.236/0001-71;INTRA SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;62905603.30;0.00;53165619.10;0.00;0.00;0.00;0.00;0.00;0.00;62905603.30;0.00;53165619.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.660.538/0001-40;HOMMA PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;7301294.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7301294.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.660.765/0001-75;ORIGINAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;8844187.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8844187.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.661.136/0001-60;CRAWFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.661.848/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VJP CONSIGNADO - RESPONSABILIDADE LIMITADA;2025-06-30;53002417.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53002417.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.671.358/0001-63;ASTRO SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;2211130.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2211130.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.671.724/0001-84;TIÊ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.679.175/0001-94;ZANDVOORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.690.544/0001-40;RED NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;63073024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63073024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.691.078/0001-17;MENTORE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.691.429/0001-90;VERTIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;2445651.60;0.00;11136805.50;0.00;0.00;0.00;0.00;0.00;0.00;2445651.60;0.00;11136805.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.692.099/0001-57;HOMMA INVEST FIC DE FIDC - RESP LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.719.370/0001-09;RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.720.055/0001-93;GENEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.736.857/0001-91;ARTESANAL AFINITTY MEZ A FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.740.019/0001-91;VIA PRIME FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS  RESP LIMITADA;2025-06-30;0.00;11569278.40;62119.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11569278.40;62119.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.740.051/0001-77;CHAVANTES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-06-30;0.00;0.00;52049217.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52049217.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.750.761/0001-88;LATACHE LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.750.780/0001-04;CAPITÂNIA PORTFOLIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.752.597/0001-48;AGROMERCANTIL CRÉDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;13970626.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13970626.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.777.919/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;172393217.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;172393217.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.779.658/0001-60;GUARDIAN WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.786.054/0001-41;SUCCESSUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.790.697/0001-69;PRECPAGO-F2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.810.758/0001-02;YELLOW CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;17926832.11;108844.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17926832.11;108844.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
