TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_II_VL_CARTEIRA;TAB_II_A_VL_INDUST;TAB_II_B_VL_IMOBIL;TAB_II_C_VL_COMERC;TAB_II_C1_VL_COMERC;TAB_II_C2_VL_VAREJO;TAB_II_C3_VL_ARREND;TAB_II_D_VL_SERV;TAB_II_D1_VL_SERV;TAB_II_D2_VL_SERV_PUBLICO;TAB_II_D3_VL_SERV_EDUC;TAB_II_D4_VL_ENTRET;TAB_II_E_VL_AGRONEG;TAB_II_F_VL_FINANC;TAB_II_F1_VL_CRED_PESSOA;TAB_II_F2_VL_CRED_PESSOA_CONSIG;TAB_II_F3_VL_CRED_CORP;TAB_II_F4_VL_MIDMARKET;TAB_II_F5_VL_VEICULO;TAB_II_F6_VL_IMOBIL_EMPRESA;TAB_II_F7_VL_IMOBIL_RESID;TAB_II_F8_VL_OUTRO;TAB_II_G_VL_CREDITO;TAB_II_H_VL_FACTOR;TAB_II_H1_VL_PESSOA;TAB_II_H2_VL_CORP;TAB_II_I_VL_SETOR_PUBLICO;TAB_II_I1_VL_PRECAT;TAB_II_I2_VL_TRIBUT;TAB_II_I3_VL_ROYALTIES;TAB_II_I4_VL_OUTRO;TAB_II_J_VL_JUDICIAL;TAB_II_K_VL_MARCA
Classe;50.456.492/0001-00;LEGGERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;69068519.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69068519.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69068519.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.469.304/0001-70;TK 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RL;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.473.039/0001-02;SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA;2025-06-30;4324597993.31;0.00;0.00;0.00;0.00;0.00;0.00;4324597993.31;4324597993.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.477.529/0001-79;SQUALO FLAGSHIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;6998911.53;0.00;0.00;6998911.53;6998911.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.491.214/0001-86;ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;420383902.74;0.00;0.00;420383902.74;420383902.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.519.168/0001-86;STRUTTURA AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESPONSABILIDADE LTDA;2025-06-30;16247994.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16247994.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.536.324/0001-17;MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;105977199.33;0.00;0.00;0.00;0.00;0.00;0.00;105977199.33;105977199.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.555.970/0001-21;SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.589.310/0001-61;SUSTINERI GERMINARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;201377453.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;201377453.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.637.204/0001-06;ALMOUROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;64632003.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;64632003.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;64632003.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.640.401/0001-84;BELA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;35465349.10;0.00;0.00;35465349.10;35465349.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.653.601/0001-71;INDIGO FIAGRO;2025-06-30;267256906.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;267256906.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;267256906.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.653.785/0001-70;COTRIBÁ FIAGRO;2025-06-30;187525979.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;787471.54;186738507.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;186738507.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.655.268/0001-30;LONGSHIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.692.376/0001-82;BOLSA DE CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;2585652.09;0.00;0.00;2585652.09;2585652.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.695.489/0001-31;MLC 1A  - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;20087342.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20087342.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20087342.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.706.970/0001-85;MONTBLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;77791306.34;0.00;0.00;77791306.34;77791306.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.714.026/0001-70;1618 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;14466556.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14466556.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14466556.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.716.952/0001-84;M8 CREDIT ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.739.342/0001-04;RIGEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;102762448.83;0.00;0.00;100389252.15;100389252.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2373196.68;0.00
Classe;50.749.446/0001-91;CAETÊ FIAGRO - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.768.516/0001-59;RECOVERY LEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA - RESPONSABILIDADE LIMITAD;2025-06-30;25009278.73;0.00;0.00;0.00;0.00;0.00;0.00;23302034.25;23302034.25;0.00;0.00;0.00;0.00;1707244.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1707244.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.774.127/0001-36;BOCAINA ORIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;29793965.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29793965.77;0.00;0.00;24480547.09;0.00;0.00;0.00;0.00;5313418.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.790.524/0001-00;911 MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;47287317.62;9103484.73;0.00;28350236.02;28348497.02;1739.00;0.00;7924774.53;7924774.53;0.00;0.00;0.00;0.00;1908822.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1908822.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.791.925/0001-76;FACTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;24214037.73;11836096.74;568520.49;5496017.45;4564286.24;931731.21;0.00;3748382.43;3748382.43;0.00;0.00;0.00;0.00;2565020.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2565020.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.792.099/0001-80;BAMAQ CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;13779662.54;0.00;0.00;0.00;0.00;0.00;0.00;13779662.54;13779662.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.808.063/0001-47;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION MZ;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.823.781/0001-92;NOBEL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21286210.01;5615051.88;0.00;12180670.68;8586417.35;3594253.33;0.00;3490487.45;1515791.07;0.00;0.00;1974696.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.824.501/0001-60;NETMONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;21405633.26;10390788.12;341699.73;4172767.47;3041786.23;1130981.24;0.00;6085285.88;6082285.88;0.00;3000.00;0.00;0.00;415092.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;415092.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.824.837/0001-23;RM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2025-06-30;30276978.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30276978.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30276978.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.832.370/0001-63;VIDA TODA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;13930789.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13930789.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13930789.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.832.746/0001-30;BOASAFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2025-06-30;10668968.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10668968.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.835.592/0001-30;CELETI IAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;78005087.05;0.00;0.00;78005087.05;78005087.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.857.998/0001-13;LEO MADEIRAS FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA;2025-06-30;210892611.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;210892611.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.860.854/0001-16;THRÉPSI FIAGRO DE RESP LIMITADA;2025-06-30;24650786.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24650786.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24650786.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.894.581/0001-20;M CRÉDITO FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.901.127/0001-50;IOX 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.906.397/0001-53;BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;6096640371.00;0.00;0.00;6096640371.00;6096640371.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.908.218/0001-17;CF PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1052598.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1052598.11;0.00
Classe;50.918.500/0001-85;FIDC RECUPERADOS QUESTÕES GLOBAIS DE INVERNO RESPONSABILIDADE LIMITADA;2025-06-30;4153103.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4153103.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4153103.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.941.133/0001-30;THP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;5851174.29;0.00;0.00;5851174.29;5851174.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.943.777/0001-68;BROWNFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.954.210/0001-97;G5 SPECIAL F SEN CDI FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.971.775/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR FAST - RESPONSABILIDADE LIMITADA;2025-06-30;442976013.21;0.00;0.00;0.00;0.00;0.00;0.00;442976013.21;442976013.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.981.701/0001-27;3R-POTIGUAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.988.212/0001-05;CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II-RESPONSABILIDADE LIMITADA;2025-06-30;490372220.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;490372220.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.990.192/0001-07;CAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;16945958.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16945958.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16945958.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.990.958/0001-45;PETUNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1614.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1614.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1614.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;50.991.111/0001-85;ROCKET IV CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;97148233.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97148233.88;97148233.88;0.00;0.00;0.00;0.00;0.00
Classe;50.996.316/0001-53;OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;132841948.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132841948.81;0.00
Classe;51.006.446/0001-64;BS2 ARB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.007.736/0001-22;LOGAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;347483518.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;347483518.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;347483518.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.030.502/0001-04;WILDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;74091661.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74091661.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74091661.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.030.944/0001-42;DIRETA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL DE CLASSE  ÚNICA FECHADA;2025-06-30;132110658.99;0.00;0.00;132110658.99;132110658.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.033.533/0001-00;VALHALLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;3545926.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3545926.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3545926.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.050.311/0001-04;G5 BRJUS F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.051.312/0001-65;SSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;525925.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;525925.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;525925.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.067.723/0001-49;GAD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;148743488.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;148743488.94;0.00;0.00;0.00;148743488.94;0.00;0.00
Classe;51.079.269/0001-46;CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;2618802204.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2618802204.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2618802204.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.114.682/0001-02;ARIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE LIMITADA;2025-06-30;26703780.95;0.00;0.00;0.00;0.00;0.00;0.00;26703780.95;26703780.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.119.641/0001-09;FACIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;142916692.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;142916692.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;142916692.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;51.124.933/0001-21;WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;258522474.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;258522474.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;258522474.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
