TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_V_A_VL_DIRCRED_PRAZO;TAB_V_A1_VL_PRAZO_VENC_30;TAB_V_A2_VL_PRAZO_VENC_60;TAB_V_A3_VL_PRAZO_VENC_90;TAB_V_A4_VL_PRAZO_VENC_120;TAB_V_A5_VL_PRAZO_VENC_150;TAB_V_A6_VL_PRAZO_VENC_180;TAB_V_A7_VL_PRAZO_VENC_360;TAB_V_A8_VL_PRAZO_VENC_720;TAB_V_A9_VL_PRAZO_VENC_1080;TAB_V_A10_VL_PRAZO_VENC_MAIOR_1080;TAB_V_B_VL_DIRCRED_INAD;TAB_V_B1_VL_INAD_30;TAB_V_B2_VL_INAD_60;TAB_V_B3_VL_INAD_90;TAB_V_B4_VL_INAD_120;TAB_V_B5_VL_INAD_150;TAB_V_B6_VL_INAD_180;TAB_V_B7_VL_INAD_360;TAB_V_B8_VL_INAD_720;TAB_V_B9_VL_INAD_1080;TAB_V_B10_VL_INAD_MAIOR_1080;TAB_V_C_VL_DIRCRED_ANTECIPADO;TAB_V_C1_VL_ANTECIPADO_30;TAB_V_C2_VL_ANTECIPADO_60;TAB_V_C3_VL_ANTECIPADO_90;TAB_V_C4_VL_ANTECIPADO_120;TAB_V_C5_VL_ANTECIPADO_150;TAB_V_C6_VL_ANTECIPADO_180;TAB_V_C7_VL_ANTECIPADO_360;TAB_V_C8_VL_ANTECIPADO_720;TAB_V_C9_VL_ANTECIPADO_1080;TAB_V_C10_VL_ANTECIPADO_MAIOR_1080
Classe;31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2025-06-30;74660721.38;74660721.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.368.812/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL EMPÍRICA PME RESPONSABILIDADE LIMITADA;2025-06-30;2150528.83;290347.98;283222.57;302527.42;171629.20;114090.52;24994.20;684831.23;276589.11;2296.60;0.00;169436042.35;296293.08;134845.78;159115.15;142062.21;143094.59;184619.29;1894988.69;31332777.37;70418455.63;64729790.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;7955164.73;0.00;821076.98;0.00;77342.60;0.00;0.00;1675886.81;0.00;846944.35;4533913.99;6474239.47;6474239.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.392.303/0001-20;BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;7089568.77;252183.12;247493.23;313880.41;308531.62;201223.35;299921.91;1180003.89;1906485.14;1490603.29;889242.81;3692712.08;144170.32;257009.95;257520.95;258031.95;258542.95;259053.95;2180384.79;77997.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.405.473/0001-00;BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50534482.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50534482.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.495.065/0001-89;JP MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS DE  RESPONSABILIDADE LIMITADA;2025-06-30;433640950.29;46822866.72;45476131.91;41778440.88;37986385.40;30199918.03;27420415.36;107174138.72;63018152.56;33476525.67;287975.04;1457444.27;1457444.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.523.738/0001-67;IMPETUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;152929728.40;67047969.51;55267252.42;24103152.89;6511353.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2675.30;2675.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.523.773/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALI CRÉDITO;2025-06-30;16468696.90;1997748.64;1708249.31;1552056.60;1384158.96;1224979.56;1090603.51;4424540.08;2603403.67;471107.54;11849.03;15910066.54;628724.43;634811.16;664423.68;677366.14;716767.19;727465.06;4547700.35;5571700.45;1555166.65;185941.43;255701.50;33268.99;17331.39;21483.57;19678.35;18162.55;18971.12;77879.71;42638.65;5392.14;895.03
Classe;31.544.287/0001-44;DUBLIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16227552.05;16227552.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.767/0001-80;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I - RESPONSABILIDADE  LIMITADA;2025-06-30;559622018.15;351506668.37;148735406.11;51760839.79;7602883.60;16220.28;0.00;0.00;0.00;0.00;0.00;56937016.86;26418683.17;4927776.33;3285508.41;3074041.17;1647785.30;1546105.97;7773193.32;7281106.42;837628.56;145188.21;70741011.10;69876426.54;777540.75;68595.79;18448.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.816/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II DE RESPONSABILIDADE  LIMITADA;2025-06-30;131735939.68;5747418.03;4275721.61;4396811.14;4158076.85;4053493.98;3988966.78;19883908.20;30329557.78;17317322.08;37584663.23;6576456.14;223103.26;200666.47;185740.58;181798.14;188644.54;178834.24;934020.81;1444662.21;1288450.22;1750535.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.570.850/0001-59;MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;11756484.83;4586841.37;990233.33;858350.66;759786.10;689786.18;553744.54;1970680.11;1083250.94;244093.18;19718.42;15863964.61;2053417.72;2341837.97;2243754.65;1831102.46;1676481.35;2920913.52;1124994.38;633881.66;648145.40;389435.50;3657813.06;3648784.06;3762.00;2194.00;1400.00;959.00;636.00;78.00;0.00;0.00;0.00
Classe;31.608.972/0001-97;GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;89663721.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89663721.93;51637968.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51637968.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.611.449/0001-10;TERA YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.739.396/0001-17;LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;694241754.40;121350563.63;98024987.25;83143753.30;79008835.88;63284005.40;52967268.19;155372574.51;41089766.24;0.00;0.00;1585.67;1585.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.770.515/0001-02;CASA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.771.948/0001-74;VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-06-30;71826316.80;30764862.03;22918157.90;11532966.93;3220014.12;489291.45;151932.56;869137.55;1534789.81;345164.45;0.00;2210685.22;1423079.61;537129.19;0.00;0.00;76609.30;153446.35;20420.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.772.126/0001-08;IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-06-30;26573669.81;6853242.72;4681699.56;7321243.55;6736680.22;980803.76;0.00;0.00;0.00;0.00;0.00;1698155.57;1698155.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.772.157/0001-69;SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;53513875.24;0.00;0.00;0.00;14514028.69;0.00;0.00;21456120.31;388299.18;0.00;17155427.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.844.721/0001-01;PONTUAL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMIT;2025-06-30;1878917.49;274280.45;235028.14;222698.46;203803.03;196525.82;136594.38;609987.21;0.00;0.00;0.00;22885542.92;95100.00;1890000.00;1840000.00;1950000.00;2225000.00;2075000.00;12801692.92;8750.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.847.511/0001-77;EXITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;51610724.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51610724.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.848.028/0001-07;NAZARE MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.881.591/0001-87;3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2025-06-30;8416184.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8416184.22;12497303.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12497303.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.881.619/0001-86;OPTACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.894.563/0001-02;BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.894.591/0001-11;RIO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;45691563.45;16345724.80;14052434.34;13095122.82;2097407.65;82300.85;3279.10;12187.56;0.00;3106.33;0.00;12491458.08;1511078.50;2617196.76;919206.43;6547500.69;896475.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.933.790/0001-91;INVISTA ATIVOS ALTERNATIVOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;51259434.39;139606.52;137639.52;135665.04;853844.77;848949.85;59706.98;2906198.01;1359780.78;0.00;44818042.92;7471916.38;499556.62;3820655.08;80755.39;80455.85;82256.65;81553.85;1681578.16;1145104.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;31.962.973/0001-35;CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;22503088.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22503088.51;80568.73;50527.37;23837.26;6204.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.024.768/0001-91;GFS EXCELÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;128602970.83;48750770.24;12467694.71;6002237.35;11281010.16;5905591.63;11338651.75;16348781.64;12855784.53;881218.80;2771230.02;8902354.66;8273995.93;51842.95;58271.45;252514.25;58271.45;46428.50;0.00;2287.49;70510.80;88231.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.068.046/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01;2025-06-30;23852236.14;13544994.24;7798394.45;2036803.08;289789.06;182255.31;0.00;0.00;0.00;0.00;0.00;581190.72;581190.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.101.535/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA DMCARD;2025-06-30;146136479.19;33095249.43;6894235.61;5401522.03;4686092.71;3220768.94;2492324.60;8017963.20;2613863.91;498961.70;79215497.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.113.780/0001-72;PASSO FUNDO RS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.113.885/0001-21;MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-06-30;395656003.89;13260532.22;12583638.18;12911132.90;11576311.71;13139346.69;12532661.07;65131055.08;90680258.58;46431347.43;117409720.03;122507923.75;14030583.45;10117959.56;7439170.18;7439170.18;6617905.42;6617905.42;33841321.06;34491129.83;0.00;1912778.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.155.992/0001-12;GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;19349867.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19349867.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.003/0001-05;ATLÂNTICO CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-06-30;1127786.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1127786.80;37568529.52;37568529.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.017/0001-29;POLONIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO - FIDC NP;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.038/0001-44;SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;1242236.92;103182.21;100856.02;98527.76;96429.98;94149.20;91946.13;506092.95;151052.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.052/0001-48;RONEPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;8648953.12;2699062.53;1903536.59;1411884.27;1117224.12;695554.04;449554.95;372136.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.156.057/0001-70;HARVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;105816.93;10867.76;20937.03;10081.29;9834.20;18939.47;9120.78;26036.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.162.586/0001-87;GC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.202.903/0001-41;DCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1481442.83;504530.65;362957.62;221182.13;361857.40;30915.03;0.00;0.00;0.00;0.00;0.00;673356.72;80766.24;4945.24;4559.70;4688.34;11130.01;38422.48;471544.83;57299.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.240.412/0001-95;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ESPORTES;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.273.345/0001-05;PSS ABSOLUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;26634758.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26634758.16;1124687.21;70436.33;70373.89;70313.08;70294.16;70258.92;70197.99;421254.33;281558.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.238/0001-00;SAM 2 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;29032131.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29032131.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.315/0001-13;JAZZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.338/0001-28;JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;416642764.79;0.00;0.00;0.00;0.00;0.00;0.00;231853676.38;0.00;0.00;184789088.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.365/0001-09;FCC I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;38977212.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38977212.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.415/0001-40;DELTA ENERGIA STRATEGY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;136994641.11;0.00;0.00;0.00;0.00;0.00;0.00;64229171.06;0.00;0.00;72765470.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.432/0001-87;MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.528/0001-45;SANTA ALICE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;14413634.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14413634.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.571/0001-00;V11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - PRECATÓRIOS;2025-06-30;208878135.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;208878135.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.625/0001-38;WELLESLEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;20000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.274.874/0001-23;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.287.668/0001-58;ARKOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.287.737/0001-23;B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.302.142/0001-08;AVCALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;646269.56;0.00;0.00;646269.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1781700.52;0.00;0.00;0.00;0.00;0.00;918760.52;862940.00;0.00;0.00;0.00;439855.43;0.00;0.00;0.00;439855.43;0.00;0.00;0.00;0.00;0.00;0.00
Classe;32.302.163/0001-15;ALPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;240153745.98;94416656.97;63445869.26;33502775.80;31392959.98;11307951.67;4246108.47;226157.96;1615265.87;0.00;0.00;16666378.69;6485544.28;3725470.16;954226.00;425892.93;542784.22;279839.48;1011453.15;438641.07;2541572.56;260954.84;9418312.56;9022033.37;318923.03;24544.05;22014.11;16062.87;14735.13;0.00;0.00;0.00;0.00
Classe;32.302.284/0001-67;SOLIS WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMI;2025-06-30;68931362.64;10569819.69;6593041.89;665688.21;1457859.81;1405708.54;2384202.86;7367480.19;21421233.34;13820237.90;3246090.21;19884011.55;277317.27;297997.91;302509.88;207588.67;158599.77;170918.23;2257840.09;8425494.03;7753770.70;31975.00;28313.93;2415.45;2373.46;2328.64;2288.40;2247.12;2208.39;12493.08;1959.39;0.00;0.00
Classe;32.302.296/0001-91;FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS SOLIS EXT CAPITAL;2025-06-30;47684695.79;735855.92;728724.86;720055.19;678039.69;687610.53;655275.31;3600634.33;5637966.87;4552097.80;29688435.29;29022.78;5698.48;5450.62;2310.36;2300.13;2308.90;2243.02;7001.81;1709.46;0.00;0.00;10118.84;262.12;348.91;339.87;331.06;322.18;313.82;1580.60;2709.94;1827.22;2083.12
