TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;ID_SUBCLASSE;TAB_X_NR_COTST
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 3;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 4;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 5;;4
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 4 | Série 1;;0
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 5 | Série 1;;3
Classe;38.305.947/0001-83;ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;4
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;4
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;5
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 3;;3
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;2
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;;2
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;;2
Classe;38.314.663/0001-53;EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;38.314.763/0001-80;SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior;;0
Classe;38.314.763/0001-80;SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 |;;1
Classe;38.314.763/0001-80;SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.315.039/0001-70;GYRA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;38.315.039/0001-70;GYRA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;13
Classe;38.315.067/0001-98;WAVE FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;0
Classe;38.315.067/0001-98;WAVE FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.315.137/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG;2025-06-30;Subclasse Sênior Série 1;;4
Classe;38.315.137/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;1
Classe;38.315.137/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.315.167/0001-14;AQUILA BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;6
Classe;38.315.167/0001-14;AQUILA BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;2
Classe;38.315.167/0001-14;AQUILA BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;1
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;4
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 3;;3
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;2
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;;1
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;;2
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 4 | Série 1;;1
Classe;38.315.192/0001-06;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.328.747/0001-46;JUSINVEST I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;Subclasse Sênior Série 1;;2
Classe;38.328.747/0001-46;JUSINVEST I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;14
Classe;38.328.836/0001-92;ASAAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;38.328.836/0001-92;ASAAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.376.526/0001-43;HOTFUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDAD;2025-06-30;Subclasse Sênior Série 1;;1
Classe;38.376.526/0001-43;HOTFUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDAD;2025-06-30;Subclasse Sênior Série 2;;1
Classe;38.376.526/0001-43;HOTFUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDAD;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;38.385.876/0001-76;ESTRATÉGIA EDUCACIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;1
Classe;38.385.876/0001-76;ESTRATÉGIA EDUCACIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;3
Classe;38.421.626/0001-44;CRONOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;Subclasse Sênior Série 1;;1
Classe;38.421.626/0001-44;CRONOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;38.440.284/0001-00;CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;4
Classe;38.440.284/0001-00;CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;1
Classe;38.440.284/0001-00;CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;3
Classe;38.440.284/0001-00;CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.447.838/0001-09;ARTEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;3
Classe;38.447.838/0001-09;ARTEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;1
Classe;38.447.838/0001-09;ARTEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.448.253/0001-03;FRAM CAPITAL BALTO FUNDO DE INVESTIMENTO E DIREITOS CREDITORIOS NAO - PADRONIZADOS;2025-06-30;Subclasse Sênior;;0
Classe;38.448.253/0001-03;FRAM CAPITAL BALTO FUNDO DE INVESTIMENTO E DIREITOS CREDITORIOS NAO - PADRONIZADOS;2025-06-30;Subclasse Subordinada  |;;28
Classe;38.455.405/0001-97;WELLESLEY II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;1
Classe;38.455.405/0001-97;WELLESLEY II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;0
Classe;38.455.413/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - SIMPAR;2025-06-30;Subclasse Sênior Série 1;;38
Classe;38.455.413/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - SIMPAR;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;1
Classe;38.455.413/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - SIMPAR;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.455.434/0001-59;CAPITÂNIA CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;14
Classe;38.455.434/0001-59;CAPITÂNIA CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;0
Classe;38.456.773/0001-50;RONEPAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;38.456.773/0001-50;RONEPAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;5
Classe;38.472.268/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RBR I;2025-06-30;Subclasse Sênior;;0
Classe;38.472.268/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RBR I;2025-06-30;Subclasse Subordinada  |;;0
Classe;38.612.809/0001-47;GETNET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior;;0
Classe;38.612.809/0001-47;GETNET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.658.727/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I;2025-06-30;Subclasse Sênior Série 1;;2
Classe;38.658.727/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I;2025-06-30;Subclasse Sênior Série 2;;1
Classe;38.658.727/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;38.948.698/0001-44;G5 SPECIAL F SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;298
Classe;38.948.698/0001-44;G5 SPECIAL F SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;0
Classe;38.948.969/0001-61;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA RECEBÍVEIS IMOBILIÁRIOS;2025-06-30;Subclasse Sênior;;0
Classe;38.948.969/0001-61;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA RECEBÍVEIS IMOBILIÁRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;39.270.085/0001-63;PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.270.085/0001-63;PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.273.409/0001-17;MINKE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.273.409/0001-17;MINKE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;1
Classe;39.273.409/0001-17;MINKE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 3;;2
Classe;39.273.409/0001-17;MINKE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 4;;1
Classe;39.273.409/0001-17;MINKE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;3
Classe;39.273.613/0001-38;VANGUARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.273.613/0001-38;VANGUARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;32
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 2;;13
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 3;;10
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 4;;2
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 2;;2
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 3;;1
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 4;;0
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 5;;0
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 6;;0
Classe;39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.375.599/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRAMONTINA I;2025-06-30;Subclasse Sênior Série 1;;60
Classe;39.375.599/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRAMONTINA I;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;1
Classe;39.375.599/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRAMONTINA I;2025-06-30;Subclasse Subordinada Subordinada 1 |;;8
Classe;39.380.171/0001-29;STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.380.171/0001-29;STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;4
Classe;39.469.320/0001-20;VOLCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.469.320/0001-20;VOLCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.591.404/0001-32;DENARIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.591.404/0001-32;DENARIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;2
Classe;39.591.404/0001-32;DENARIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.611.075/0001-44;AUGME VD  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior;;0
Classe;39.611.075/0001-44;AUGME VD  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.615.917/0001-36;PCS II CLAIMS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;Subclasse Sênior;;0
Classe;39.615.917/0001-36;PCS II CLAIMS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;39.616.091/0001-20;TECNOMYL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;12
Classe;39.616.091/0001-20;TECNOMYL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;7
Classe;39.616.091/0001-20;TECNOMYL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;8
Classe;39.617.894/0001-07;CANAL 78 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;Subclasse Sênior;;0
Classe;39.617.894/0001-07;CANAL 78 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;39.663.988/0001-04;SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.663.988/0001-04;SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;0
Classe;39.663.988/0001-04;SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;2
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;1
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 3;;4
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 4;;2
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 5;;7
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 6;;26
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;0
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;;1
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 3 | Série 1;;3
Classe;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;3
Classe;39.669.950/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Sênior Série 1;;41
Classe;39.669.950/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;11
Classe;39.669.950/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 2;;1
Classe;39.669.950/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 3;;1
Classe;39.669.950/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;;1
Classe;39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;1
Classe;39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;1
Classe;39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;4
Classe;39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 1;;0
Classe;39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Sênior Série 2;;2
Classe;39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;;0
Classe;39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;;1
Classe;39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;;3
Classe;39.722.215/0001-51;FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PADRONIZADOS I;2025-06-30;Subclasse Sênior Série 1;;4
Classe;39.722.215/0001-51;FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PADRONIZADOS I;2025-06-30;Subclasse Sênior Série 2;;4
Classe;39.722.215/0001-51;FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PADRONIZADOS I;2025-06-30;Subclasse Sênior Série 3;;4
